year,Q4_country,Q12_coding language_Python,Q12_coding language_R,Q12_coding language_SQL,Q12_coding language_C,Q12_coding language_C++,Q12_coding language_Java,Q12_coding language_Javascript,Q12_coding language_Bash,Q12_coding language_MATLAB,Q12_coding language_Julia
2022,India,Python,,,,,,,,,
2022,India,Python,,,,,,,,,
2022,India,Python,,,C,,,,,MATLAB,
2022,India,Python,,,C,,,,,,
2022,Nigeria,,,,,,,,,,
2022,Other,Python,,,,C++,Java,,,MATLAB,
2022,United States of America,Python,,,,,,,,,Julia
2022,United States of America,Python,,SQL,,,,,,,
2022,Ukraine,Python,,SQL,,,,Javascript,Bash,,
2022,Other,Python,,,C,C++,,,,,
2022,Cameroon,Python,,,,,,,,,
2022,United States of America,Python,R,SQL,,,,,,,
2022,United States of America,Python,,,,,,,,,
2022,United States of America,,,SQL,,,,,,,
2022,India,Python,,SQL,,,,,,,
2022,India,Python,,,,,,,,,
2022,India,Python,,,,,Java,,,,
2022,Chile,,,,,C++,,,,,
2022,Egypt,Python,,,,C++,,,,,
2022,India,Python,,,C,C++,Java,,,MATLAB,
2022,China,Python,,,C,C++,,,,,
2022,United States of America,Python,,SQL,C,,,,,,
2022,Nigeria,Python,,SQL,,,,,,MATLAB,
2022,United States of America,Python,R,SQL,,,,Javascript,,,
2022,India,Python,,SQL,,,,,,,
2022,India,,,,,,,,,,
2022,India,,,,,,,,,,
2022,Bangladesh,Python,,,,C++,,Javascript,,,
2022,China,Python,,SQL,,,Java,Javascript,,,
2022,United States of America,Python,R,SQL,,,,,,,
2022,Canada,,R,SQL,,,,,Bash,,
2022,Turkey,Python,,,C,C++,,,,MATLAB,
2022,United States of America,,R,,,,,,,MATLAB,
2022,Indonesia,Python,R,SQL,,C++,,,,,
2022,India,,,,,,Java,Javascript,,,
2022,India,,,,,,,,,,
2022,Israel,Python,,,,,,,,,
2022,Ghana,Python,,,,C++,,,,,
2022,Turkey,Python,,SQL,,,Java,,,,
2022,Malaysia,Python,R,SQL,C,,,Javascript,,,
2022,India,,,,,,,,,,
2022,United States of America,,,SQL,,,,Javascript,,,
2022,India,Python,,SQL,C,C++,Java,Javascript,,,
2022,Argentina,Python,,SQL,,,,,,,
2022,United States of America,,,,,,,,,,
2022,India,,,,,,,,,,
2022,United Kingdom of Great Britain and Northern Ireland,Python,,SQL,,,,,,,
2022,Brazil,Python,,SQL,,,,,,,
2022,Spain,,R,SQL,,,,,,,
2022,India,,,,,,,,,,
2022,India,Python,,SQL,C,,Java,,,,
2022,Spain,Python,,SQL,,,,Javascript,,,
2022,Nigeria,Python,,SQL,,,,,,,
2022,India,,,,,,,,,,
2022,France,,,,,,,Javascript,,,
2022,Japan,,,,,,,,,,
2022,I do not wish to disclose my location,Python,,SQL,,,,,,,
2022,Brazil,Python,,,,,,,,MATLAB,
2022,Mexico,,,,,,Java,Javascript,,,
2022,Brazil,Python,,SQL,,,,,,,
2022,United States of America,Python,,SQL,,,,,,,
2022,India,Python,,SQL,,,,,,,
2022,South Africa,Python,R,SQL,,,,,,,
2022,South Korea,Python,R,,,,,,,,
2022,India,Python,,,,,,,,,
2022,Other,Python,,,,C++,Java,Javascript,,,
2022,India,,,,,,,,,,
2022,Taiwan,,,,,C++,,,,,
2022,India,Python,R,SQL,,,,,,,
2022,India,Python,,,,,,,,MATLAB,
2022,India,Python,,,,,,,,,
2022,India,Python,,,C,,Java,,,,
2022,United States of America,Python,,,,C++,,,Bash,,Julia
2022,India,Python,R,,,,,,,,
2022,India,Python,R,SQL,,,,,,MATLAB,
2022,India,Python,R,,C,C++,Java,Javascript,,MATLAB,
2022,Israel,Python,,SQL,,,,,Bash,,
2022,Turkey,Python,,SQL,,,Java,,,,
2022,India,Python,,SQL,,C++,,,,MATLAB,
2022,Spain,Python,,SQL,,,,,,,
2022,United States of America,Python,,,,C++,,,Bash,,
2022,India,Python,,,,,,,,,
2022,United States of America,Python,,SQL,,,,,,,
2022,India,Python,,,,C++,,,,,
2022,Other,,,,,,,,,,
2022,India,Python,R,,,,,Javascript,,MATLAB,
2022,India,Python,,SQL,,,,,Bash,,
2022,Indonesia,Python,,,C,,,Javascript,,,
2022,India,,,,,,,,,,
2022,United States of America,Python,,,,,,,,,
2022,South Korea,Python,,,,,,,,,
2022,Russia,Python,,,,,,,,,
2022,Nigeria,Python,,SQL,C,,Java,Javascript,,,
2022,United States of America,Python,R,SQL,,,,,,,
2022,Taiwan,Python,,,,,,,,,
2022,India,,,,,,,,,,
2022,Pakistan,Python,,,,,,,,,
2022,Ghana,Python,,,,,,,,,
2022,India,,,,,,,,,,
2022,Malaysia,Python,,,C,,,Javascript,Bash,,
2022,India,Python,,,,,,,,,
2022,India,Python,,,,,Java,Javascript,,,
2022,Canada,Python,,,,,,,,,
2022,India,Python,,SQL,,,,,Bash,,
2022,United States of America,Python,,SQL,,,,,,,
2022,South Korea,Python,,,,,,,,,
2022,Ghana,Python,,SQL,,,,Javascript,,,
2022,Peru,,,SQL,,,,Javascript,,,
2022,India,Python,,SQL,,,,,,,
2022,India,,,,,,,,,,
2022,United States of America,Python,,SQL,,,,,,,
2022,Brazil,Python,,,,C++,,Javascript,,,
2022,Canada,Python,,SQL,C,C++,,,,MATLAB,
2022,Colombia,Python,R,SQL,,,,,,,
2022,India,,,,,,,,,,
2022,United States of America,Python,,,C,C++,,,,,
2022,United States of America,Python,R,,,,,,,,
2022,Pakistan,Python,,,,,,,,,
2022,Australia,Python,,SQL,C,C++,Java,,Bash,,
2022,Malaysia,,,,,,,,,,
2022,India,Python,R,,,,,,,,
2022,India,Python,,SQL,C,,,,,MATLAB,
2022,Japan,Python,,,,,,,,,
2022,India,Python,,,,,,,,,
2022,India,Python,,,,,,,,MATLAB,
2022,Indonesia,,,,,,,,,,
2022,India,,,SQL,,,,,,,
2022,Pakistan,Python,,,,,,,,,
2022,India,Python,,SQL,C,C++,,,,MATLAB,
2022,Canada,,,,,,,,,,
2022,India,Python,R,SQL,,,,,,,
2022,Other,Python,,,,,,,,,
2022,United States of America,Python,R,,,,,,,,Julia
2022,Canada,Python,,SQL,,,,,,,
2022,United States of America,,,SQL,,,Java,Javascript,,,
2022,Japan,,,,,,,,Bash,,
2022,Portugal,Python,,SQL,,,Java,Javascript,,MATLAB,
2022,India,,,,,,Java,,,,
2022,Turkey,Python,,,,,,,,MATLAB,
2022,Spain,Python,,SQL,,,Java,Javascript,,,
2022,Mexico,,R,,,,,,,,
2022,Turkey,Python,R,,,,,,,MATLAB,
2022,Netherlands,Python,,SQL,,,,,,,
2022,South Korea,,,,,,,,,,
2022,India,Python,,,,,Java,Javascript,,,
2022,United Kingdom of Great Britain and Northern Ireland,Python,,SQL,,,,Javascript,Bash,,
2022,United States of America,Python,,SQL,,,,,,,
2022,India,Python,,,,,,,,,
2022,France,Python,R,SQL,,,,,,,
2022,Hong Kong (S.A.R.),Python,,,,,,,,,
2022,United States of America,Python,,SQL,,,,,,,
2022,Other,,,,,,,,,,
2022,Taiwan,Python,,,,,,,,,
2022,Indonesia,Python,R,SQL,,,,,,,
2022,Pakistan,Python,,SQL,,,,,,,
2022,Israel,Python,,,,,,Javascript,,,
2022,India,Python,,,,,,,,,
2022,Russia,Python,R,,,,,Javascript,,,
2022,United States of America,,R,,,,,,,,
2022,Colombia,Python,R,SQL,,,,,,,
2022,India,Python,,SQL,,,,,,,
2022,India,,,,,,,,,,
2022,Ecuador,Python,,SQL,,,,,,MATLAB,
2022,India,Python,,,,,,,,,
2022,Brazil,Python,R,SQL,,,Java,Javascript,,,
2022,Zimbabwe,Python,,SQL,,,,,,,
2022,Italy,Python,,,,,,,Bash,,
2022,United States of America,Python,,SQL,,,,,,,
2022,United States of America,Python,,,,C++,,,Bash,,
2022,United Kingdom of Great Britain and Northern Ireland,Python,,SQL,,,,,,,
2022,India,,,,,,,,,,
2022,India,Python,,,,C++,Java,,,,
2022,India,Python,R,SQL,C,C++,Java,Javascript,,,
2022,India,Python,,,C,C++,,,,,
2022,Taiwan,Python,,,,,,,,,
2022,United States of America,Python,,SQL,,,,Javascript,,MATLAB,
2022,India,Python,,SQL,,,,,,,
2022,India,Python,,,,,,,,,
2022,India,Python,,,,,Java,,,,
2022,United States of America,Python,,SQL,,,,,,,
2022,Bangladesh,Python,,,,,,,,,
2022,Canada,,,,,,,,,,
2022,Brazil,Python,,SQL,C,C++,,Javascript,Bash,,
2022,Kenya,Python,R,,,,,,,,
2022,Other,,,,,,,,,,Julia
2022,Turkey,Python,,SQL,,,,,,,
2022,United States of America,,R,,,,,,,,
2022,Nigeria,Python,,,,,,,,,
2022,India,Python,,SQL,,,,,,,
2022,Japan,Python,,SQL,C,,,Javascript,Bash,,
2022,India,Python,,,,,,,,,
2022,India,Python,,,,,Java,,,,
2022,Indonesia,Python,,SQL,,,,,,,
2022,India,Python,,SQL,,,,,,,
2022,Philippines,,,,,C++,,,,,
2022,Algeria,,,,,,,,,,
2022,India,,,,,,,,,,
2022,Viet Nam,Python,,,,C++,,,,,
2022,Italy,Python,,,C,,Java,,,,
2022,United States of America,Python,,SQL,,,,,,,
2022,Indonesia,Python,,SQL,,,,,Bash,,
2022,United States of America,Python,R,SQL,,,,,,,
2022,United States of America,Python,,SQL,,C++,,,,,
2022,India,Python,,,,,,,,,
2022,United States of America,,,,,,,,Bash,,
2022,India,,,,,,,,,,
2022,Nigeria,Python,,,C,,,Javascript,Bash,,
2022,Other,Python,R,,,C++,,,,,
2022,India,Python,,,C,C++,Java,Javascript,,,
2022,India,Python,,SQL,,,,,,,
2022,United States of America,,,SQL,,,,,,,
2022,India,Python,,SQL,C,,,Javascript,,,
2022,Other,Python,R,,,,,,,MATLAB,
2022,India,Python,,SQL,,,,Javascript,,,
2022,Sri Lanka,,R,,,,,,,,
2022,Nigeria,Python,,SQL,,C++,,,,,
2022,United Arab Emirates,Python,,,C,C++,,,,MATLAB,
2022,Peru,Python,R,SQL,C,,Java,,Bash,MATLAB,
2022,Viet Nam,Python,,,,,,,,,
2022,India,Python,,SQL,,,,,,,
2022,I do not wish to disclose my location,Python,,SQL,,,,,,,
2022,United States of America,Python,,SQL,,C++,Java,Javascript,,,
2022,Bangladesh,Python,,SQL,C,,,,,,
2022,India,Python,,,C,,,,Bash,,
2022,United States of America,,,,,,,,,,
2022,Other,Python,,,,,,,,,
2022,Brazil,Python,,SQL,,,Java,,,,
2022,India,Python,,SQL,,,,,,,
2022,China,Python,,SQL,,C++,Java,,,,
2022,United States of America,Python,R,SQL,,,,,,,Julia
2022,Spain,Python,,,,,,,,,
2022,India,Python,,SQL,,C++,,,,,
2022,India,,,,,C++,,,,,
2022,United States of America,,R,SQL,,,,,,,
2022,India,,,,,,,,,,
2022,United States of America,Python,,SQL,,,,Javascript,,,
2022,Philippines,,,SQL,,,,,,,
2022,Viet Nam,Python,,,,C++,,,,,
2022,China,Python,,,,,,,,,
2022,Other,,,,,,,,,,
2022,United States of America,Python,,,,,,,,,
2022,India,Python,,,,,,,,,
2022,Other,Python,,SQL,,,Java,,,,
2022,United States of America,Python,R,,,,,Javascript,,,
2022,United States of America,,,,,,,,,,
2022,India,Python,,,C,C++,Java,,,,
2022,China,Python,,,C,C++,,,,MATLAB,
2022,South Korea,Python,,SQL,,,,,,,
2022,India,,,,,,,,,,
2022,Indonesia,,,,,,,,,,
2022,Israel,,,,,,,,,,
2022,Spain,Python,,,,,,,,,
2022,Malaysia,Python,,,,,,,Bash,,
2022,United States of America,,,,,,,,,,
2022,Portugal,Python,,,,,,,,,
2022,South Korea,Python,,,C,,,,,,
2022,Russia,Python,,SQL,C,,,,,,
2022,Nigeria,Python,R,SQL,,,,,,,
2022,United States of America,Python,R,,,,,,,,
2022,Chile,Python,,SQL,,,,,,,
2022,India,Python,,,,C++,,,,,
2022,Germany,Python,,SQL,,,,,Bash,,
2022,India,Python,,,,,,,,,
2022,Colombia,Python,,,,C++,,,,MATLAB,
2022,Taiwan,Python,,,,,,,,,
2022,Mexico,,R,,,,,,,,
2022,India,Python,,SQL,,C++,,,,MATLAB,
2022,United States of America,Python,,,,,,,,,
2022,India,Python,,SQL,,,,,,,
2022,India,Python,,,,,,,,,
2022,Brazil,Python,R,SQL,,,,,,,
2022,United States of America,Python,,,,,,,,,
2022,China,Python,,,,,,Javascript,,,
2022,Morocco,Python,R,SQL,,,Java,Javascript,,,
2022,Brazil,Python,,SQL,,,Java,,,,
2022,United States of America,Python,,SQL,,,,,,,
2022,United States of America,Python,,,C,,,,,,
2022,China,Python,,,,,,,,MATLAB,
2022,India,Python,,,,,,,,,
2022,United States of America,Python,,,,,,,,,
2022,China,Python,,,,,,,,,
2022,Argentina,,,,,,,,,,
2022,Canada,Python,,,,,,,,,
2022,India,Python,,,,C++,,,,,
2022,France,Python,,SQL,,,Java,,,,
2022,India,Python,,SQL,C,C++,,,,,
2022,Malaysia,Python,,,,,Java,,,,
2022,Colombia,Python,,,,,,,,MATLAB,
2022,Kenya,Python,,SQL,C,C++,Java,Javascript,,,
2022,United States of America,,R,SQL,,,,,,,
2022,United States of America,Python,,SQL,,,,,Bash,,
2022,Ecuador,Python,,SQL,C,,Java,Javascript,,,
2022,Kenya,,R,SQL,,,,,,,
2022,United States of America,Python,,SQL,,,,,,,
2022,India,Python,,,,,,,,,
2022,India,Python,,,C,C++,,,,MATLAB,
2022,India,Python,,,,,,Javascript,,MATLAB,
2022,India,Python,,,,,,,,,
2022,Bangladesh,Python,,,,,Java,,,,
2022,India,,,,,,,,,,
2022,Colombia,Python,,,,,,,,,
2022,Indonesia,Python,,,,,,,,,
2022,India,Python,,,,,Java,,,MATLAB,
2022,Other,Python,,SQL,,,,,,,
2022,India,Python,,,,,,,,,
2022,India,Python,,,,,,,,,
2022,"Iran, Islamic Republic of...",Python,,,,C++,,,,,
2022,United States of America,Python,R,,,,,,,,
2022,India,Python,,SQL,,,Java,,,,
2022,France,,,SQL,,,,,,,
2022,India,Python,,SQL,C,C++,,,,,
2022,Turkey,Python,,,,,,,,,
2022,United States of America,Python,R,,,,,,,,
2022,Italy,Python,R,,,,,,,,
2022,India,Python,,,,C++,,,,,
2022,India,Python,,SQL,C,,,,,MATLAB,
2022,United States of America,Python,,SQL,,,,,,,
2022,Brazil,Python,,SQL,,C++,Java,Javascript,,,
2022,Other,Python,,SQL,,,,,,,
2022,Ghana,Python,,SQL,,,,,,,
2022,Netherlands,,,,,,,,,,
2022,India,,,,C,,,,,,
2022,India,Python,,SQL,,,,,,,
2022,Argentina,Python,,,,,,,,,
2022,Nigeria,Python,,,,,,,,,
2022,Indonesia,Python,,,,,,,,,
2022,Other,,,,,,,,,,
2022,Nigeria,,R,,,,,,,,
2022,Romania,Python,,SQL,,,,,,,
2022,Saudi Arabia,,,,,,,,,,
2022,Thailand,,,,,,,,,,
2022,India,,,,,,,,,,
2022,India,,,,,,,,,,
2022,United States of America,,,SQL,,,,,,,
2022,Poland,Python,,,,,,,,,
2022,United States of America,,,,C,,Java,,,,
2022,Czech Republic,Python,,,,,,,,,
2022,India,Python,R,SQL,,,,,,,
2022,India,Python,,SQL,,C++,,Javascript,,,
2022,Pakistan,Python,,,,C++,,,,,
2022,United States of America,Python,,SQL,,,,,,,
2022,United States of America,Python,,SQL,,,,,,,
2022,Other,Python,R,SQL,,,,,,MATLAB,
2022,Turkey,Python,,,,,,Javascript,,,
2022,"Iran, Islamic Republic of...",Python,,,,C++,,,,,
2022,Colombia,Python,,,,C++,Java,Javascript,,,
2022,Pakistan,Python,R,SQL,,,,,,,
2022,India,Python,,SQL,,C++,,,,,
2022,Kenya,Python,,,,,,,,,
2022,Mexico,Python,R,SQL,,,Java,,,,
2022,Other,Python,,,,C++,,,,,
2022,India,,R,,,,,,,,
2022,Egypt,Python,,,,,,,,,
2022,Other,Python,R,SQL,,,,,,,
2022,Brazil,Python,,,,,,,,,
2022,India,Python,,SQL,,,Java,Javascript,,,
2022,Other,Python,R,,,,,,,MATLAB,
2022,India,Python,,,C,,,Javascript,,,
2022,United States of America,,,SQL,,,,,,,
2022,India,Python,,,,,,,,,
2022,Spain,Python,,SQL,,,,Javascript,Bash,,
2022,China,Python,R,SQL,,,,,,,
2022,India,,,,,,,,,,
2022,India,Python,R,SQL,,C++,,,,,
2022,Brazil,,,SQL,C,,Java,,,,
2022,Mexico,Python,,,,,,,,,
2022,India,Python,,,C,C++,Java,,,,
2022,India,Python,,,,,,,,,
2022,India,Python,,,,,,,,,
2022,India,,,,,,,,,,
2022,India,Python,,,,,Java,,,,
2022,Brazil,,,,,,,,,,
2022,Brazil,Python,,SQL,C,,,,,,
2022,United States of America,Python,,,,,,,,,
2022,India,Python,,SQL,,,Java,,,,
2022,India,,,,C,C++,Java,,,,
2022,Canada,,,,C,,Java,Javascript,,,
2022,Pakistan,,,,,,,,,,
2022,Indonesia,Python,,SQL,,,,,,MATLAB,
2022,Japan,Python,,,,,,,,,
2022,Israel,Python,,,,,,,,,
2022,India,Python,,,,,,,,,
2022,Argentina,,,,,,,,,,
2022,Egypt,Python,,,,,,,,,
2022,United States of America,Python,,SQL,,,,,Bash,,
2022,Spain,Python,,,,,,,,,
2022,United States of America,Python,,,,C++,,,,,
2022,Japan,Python,,SQL,C,,,,,,
2022,Nigeria,,,,,,,,,,
2022,United States of America,,,,,,,,,,
2022,India,Python,,,,,,,,,
2022,India,Python,,,,C++,Java,Javascript,,,
2022,China,Python,,,,C++,,Javascript,Bash,,
2022,India,Python,,,C,C++,,,,,
2022,India,,,SQL,,,,,,,
2022,Mexico,,,,,,,,,,
2022,Nigeria,Python,,,C,C++,,,,MATLAB,
2022,Taiwan,,,,,,,,,,
2022,India,Python,,SQL,,,,,,,
2022,United States of America,,,,C,,,,,,
2022,India,Python,,SQL,,,,,,,
2022,Brazil,Python,,,,,,,,,
2022,India,Python,,SQL,,C++,Java,,,,
2022,Argentina,Python,,,,,,,Bash,MATLAB,
2022,Colombia,Python,,SQL,,,,,Bash,,
2022,United States of America,Python,,,C,,Java,,,,
2022,Turkey,Python,,,,,,,,,
2022,India,,,,,,,,,,
2022,Nigeria,,,,,,,Javascript,,,
2022,India,Python,R,,,,,,,,
2022,India,Python,,,,,Java,,,,
2022,United Kingdom of Great Britain and Northern Ireland,Python,,,,,,,,,
2022,Nigeria,Python,,,,,,,,,
2022,Bangladesh,Python,,,C,C++,,,,,
2022,Germany,Python,,SQL,,,,Javascript,,,
2022,India,Python,,,,,,,,,
2022,Brazil,Python,R,SQL,,,,,,,
2022,India,Python,,SQL,C,C++,Java,,Bash,MATLAB,
2022,Nigeria,,R,SQL,,,,,,,
2022,India,,,,,,,,,,
2022,United Kingdom of Great Britain and Northern Ireland,Python,,SQL,,,,,,,
2022,Israel,Python,,SQL,,,Java,Javascript,,,
2022,India,Python,,,,,,,,MATLAB,
2022,India,Python,,,,,,,,,
2022,India,Python,,,,,,,,,
2022,Canada,Python,,,C,,,,Bash,,
2022,India,Python,,SQL,,,,,,,
2022,India,Python,,,,,,,,,
2022,United Kingdom of Great Britain and Northern Ireland,Python,R,SQL,,,,,,,
2022,India,Python,,SQL,,,,,,,
2022,Poland,Python,R,,C,C++,Java,,,,
2022,United States of America,Python,R,SQL,,,,,,MATLAB,
2022,Brazil,Python,,SQL,,C++,,,,MATLAB,
2022,Taiwan,Python,,,,,,,,,
2022,India,Python,,,,,Java,,,,
2022,India,Python,,SQL,,C++,,Javascript,,,
2022,United Kingdom of Great Britain and Northern Ireland,Python,,SQL,,,,Javascript,,,
2022,Taiwan,Python,,SQL,,,,,,,
2022,Cameroon,Python,R,SQL,,,,,,,
2022,Brazil,Python,,,,,Java,,,,
2022,United States of America,,,,,,Java,Javascript,,,
2022,Morocco,Python,,SQL,,,,,,,
2022,India,Python,R,,,,,,,,
2022,Japan,Python,R,SQL,,,,,,,
2022,India,Python,,SQL,,,,,,,
2022,Indonesia,Python,R,,,,,,,MATLAB,
2022,Pakistan,Python,,,,,,,,,
2022,Tunisia,Python,,,,C++,,,,,
2022,United States of America,Python,,SQL,,,,,Bash,,
2022,Other,Python,R,SQL,,,,,,MATLAB,
2022,India,Python,,,C,C++,Java,,,,
2022,Brazil,Python,R,SQL,,,,Javascript,Bash,,
2022,China,Python,,,,,Java,,,MATLAB,
2022,India,Python,,,,C++,,,,,
2022,Nigeria,Python,,,,,,,,,
2022,India,,,,C,,,,,,
2022,India,Python,,,,,,,,,
2022,"Iran, Islamic Republic of...",Python,R,SQL,C,C++,,,,,
2022,Nigeria,Python,,,,,,,,,
2022,Other,Python,R,,,,,,,,
2022,India,Python,,SQL,,,Java,,Bash,MATLAB,
2022,Taiwan,Python,R,,,,,,,MATLAB,
2022,Nepal,Python,,SQL,,,Java,,,,
2022,India,,,,,,,,,,
2022,Canada,Python,R,SQL,,,,,Bash,,
2022,Saudi Arabia,Python,,SQL,,C++,Java,Javascript,,MATLAB,
2022,Sri Lanka,Python,R,,,,,Javascript,,,
2022,India,Python,,SQL,,C++,Java,,,MATLAB,
2022,India,,,,C,,,,,,
2022,United States of America,Python,R,SQL,,,,Javascript,,,
2022,Other,Python,,,,,Java,,,,
2022,India,Python,,,,,,,,,
2022,United States of America,Python,,SQL,,,,,Bash,,
2022,India,,,,,,,,,,
2022,United States of America,Python,,,,,,Javascript,,,
2022,United States of America,Python,,SQL,,,,,,,
2022,United Kingdom of Great Britain and Northern Ireland,Python,,,,,,,,,
2022,Japan,Python,R,SQL,C,C++,Java,Javascript,,,
2022,United States of America,,,,,,,,,,
2022,Pakistan,Python,,SQL,,,,,,,
2022,India,Python,,SQL,,,,,,,
2022,Morocco,Python,R,,,,,,,,
2022,Russia,Python,,SQL,,,,Javascript,,,
2022,Kenya,Python,,SQL,C,,,Javascript,,,
2022,South Africa,Python,,,,,,,,,
2022,India,Python,,SQL,,,,,,,
2022,China,Python,,,,,,,,,
2022,Indonesia,Python,,,,,,,,,
2022,India,Python,,SQL,,,,,,,
2022,United States of America,Python,,,,,,Javascript,,,
2022,Nigeria,Python,,SQL,,,,,,,
2022,India,Python,,,,,,,,,
2022,Spain,Python,,,,,,,,,
2022,Turkey,Python,,,,,,Javascript,,MATLAB,
2022,United States of America,Python,R,SQL,,,,,,,
2022,India,Python,,SQL,C,C++,Java,,,,
2022,Taiwan,Python,,,,,,,,,
2022,India,Python,,,,,,,,,
2022,Taiwan,,,,,,,,,,
2022,India,Python,,,,,,,,,
2022,Ecuador,,R,,,,,,,,
2022,India,Python,,SQL,,,,,,,
2022,Canada,,,,,,,,,,
2022,Zimbabwe,Python,,,,,,,,,
2022,India,Python,,,,,,,,,
2022,Hong Kong (S.A.R.),Python,,SQL,,,,,,,
2022,India,Python,,SQL,C,,Java,Javascript,,,
2022,India,Python,,SQL,,C++,,Javascript,,,
2022,United States of America,Python,R,,,,,,,,
2022,Nigeria,Python,,,,,,,,,
2022,Japan,Python,,SQL,C,C++,,,,,
2022,United States of America,,R,,,,,,,,
2022,India,Python,,SQL,,,,,,,
2022,Japan,Python,,,,,,,,,
2022,Morocco,Python,R,,C,,,Javascript,,,
2022,China,Python,,,,,,,,MATLAB,
2022,Brazil,,,,,,,,,,
2022,United States of America,Python,,SQL,,,Java,Javascript,Bash,,
2022,India,Python,,,,C++,,,,,
2022,Ireland,Python,R,,,,,,,,
2022,India,Python,,SQL,C,C++,,Javascript,,,
2022,India,,,,,,,,,,
2022,United States of America,Python,,SQL,,,,,,,
2022,Brazil,Python,R,,,C++,,,,,
2022,United States of America,,,,,,,,,,
2022,Belgium,,,,,,,,,,
2022,India,Python,,,,C++,,,,,
2022,Peru,Python,,,,,,,,,
2022,Bangladesh,Python,,,C,,,,,MATLAB,
2022,Brazil,Python,,SQL,,,,Javascript,Bash,,
2022,India,Python,,,,,,,,,
2022,Italy,Python,,,,,,,,,
2022,Egypt,Python,,,,C++,Java,,,,
2022,Hong Kong (S.A.R.),Python,,SQL,,,Java,,,,
2022,Other,Python,R,SQL,C,,Java,,,MATLAB,
2022,India,Python,,,,,,Javascript,,,
2022,India,Python,,,C,C++,,,,,
2022,Other,,,,C,,,,,MATLAB,
2022,Germany,Python,,SQL,,,Java,,Bash,,
2022,India,Python,R,,C,,,,,MATLAB,Julia
2022,Other,Python,,,,,,,,,
2022,Other,Python,,,C,C++,,,Bash,,
2022,India,Python,R,SQL,,,,,,,
2022,United States of America,Python,,,,,,,,,
2022,India,Python,,,,,,,,,
2022,Other,,,,,,,,,,
2022,United States of America,Python,,,,,,,,,
2022,Taiwan,Python,,,,C++,,Javascript,,,
2022,India,Python,,SQL,,,,,,,
2022,Morocco,Python,R,,C,C++,,,,MATLAB,
2022,Other,Python,,SQL,,,Java,Javascript,,,
2022,Viet Nam,Python,,SQL,C,C++,Java,Javascript,,,
2022,Ethiopia,Python,,SQL,,,Java,,,,
2022,India,Python,,SQL,C,,Java,Javascript,,,
2022,Russia,,,,,,,,,,
2022,India,Python,,,C,C++,,,,,
2022,Egypt,,,,,,,,,,
2022,India,,,,,C++,,,,,
2022,India,Python,,,,C++,,,,,
2022,United States of America,,R,SQL,,,,,,,
2022,Other,Python,,,,,,,,,
2022,India,Python,,SQL,,,,,,,
2022,Nigeria,Python,,,,,,,,,
2022,United Kingdom of Great Britain and Northern Ireland,Python,,SQL,,,,Javascript,,,
2022,France,Python,,SQL,,,,,Bash,,
2022,Belgium,Python,,,,,,,,,
2022,Germany,Python,,SQL,,,,,Bash,,
2022,China,Python,,SQL,,,,,,,
2022,Pakistan,Python,,,,,,Javascript,,,
2022,United States of America,Python,,SQL,,,,,,,
2022,India,Python,,,C,,Java,,,,
2022,India,Python,,,,C++,,,,,
2022,Other,Python,,,,,,,,,
2022,India,Python,,,,C++,,,,,
2022,South Korea,Python,,SQL,,,Java,,,,
2022,Canada,Python,R,SQL,,,,,,,
2022,India,Python,,,,,,,,,
2022,Japan,Python,,SQL,,C++,,Javascript,,,
2022,United States of America,Python,R,SQL,,,,,,,
2022,India,Python,,,,,,,,,
2022,Singapore,Python,,SQL,,,,,Bash,,
2022,India,Python,,SQL,,C++,,,,,
2022,Malaysia,Python,R,SQL,,,,,Bash,,
2022,India,Python,R,SQL,,C++,,,,,
2022,India,Python,,SQL,,,Java,,,,
2022,India,Python,,,,C++,,,,,
2022,India,Python,,SQL,,,,,,,
2022,India,Python,,,C,,Java,Javascript,,,
2022,Japan,Python,,,C,C++,,,,MATLAB,
2022,United States of America,,,,,,,,,,
2022,India,Python,R,SQL,C,C++,Java,,,MATLAB,
2022,Indonesia,Python,R,SQL,,,,,,,
2022,Thailand,Python,,,,,Java,Javascript,,,
2022,India,Python,,SQL,C,,,,,,
2022,Taiwan,Python,,,,,,,,,
2022,India,Python,,SQL,,,,,,,
2022,Japan,Python,,SQL,,,,Javascript,,,
2022,India,,,,,,,,,,
2022,India,Python,,,,C++,,Javascript,,,
2022,China,Python,,SQL,C,,Java,Javascript,,MATLAB,
2022,Egypt,Python,,,,,,,,,
2022,United States of America,Python,,,,,,,,,
2022,Other,Python,,SQL,,,,,,,
2022,China,Python,,,,,,,,,
2022,United States of America,Python,,SQL,C,C++,,,,,
2022,South Korea,Python,,,,,,,,,
2022,Canada,,,,,,,,,,
2022,United States of America,Python,R,SQL,,,,,,,
2022,Other,,,SQL,,,,Javascript,,,
2022,India,Python,,SQL,,,,,,,
2022,Spain,Python,,,,,,,,,
2022,United States of America,,,,,,,,,,
2022,United States of America,Python,,SQL,C,,Java,,,,
2022,India,,,SQL,,,Java,,,,
2022,India,Python,,,,,,,,,
2022,India,Python,,SQL,,,,,,,
2022,United States of America,Python,,,,,Java,,,,
2022,Other,Python,,,,,Java,,,,
2022,United States of America,,,,,,Java,,,,
2022,India,Python,,SQL,C,,Java,,,,
2022,India,,,,,,,,,,
2022,Mexico,Python,R,,,,,,,,
2022,India,Python,,,C,,Java,,,,
