Median,Year,Country
1499.5,2021,Nigeria
1499.5,2021,Russia
8749.5,2021,India
8749.5,2021,Japan
8749.5,2021,Russia
22499.5,2021,Japan
8749.5,2021,Russia
74999.5,2021,United States of America
112499.5,2021,Japan
12499.5,2021,India
54999.5,2021,Germany
4499.5,2021,India
44999.5,2021,Spain
499.5,2021,India
22499.5,2021,India
22499.5,2021,Russia
8749.5,2021,United Kingdom of Great Britain and Northern Ireland
224999.5,2021,United States of America
499.5,2021,India
2499.5,2021,China
499.5,2021,Nigeria
8749.5,2021,Nigeria
1499.5,2021,India
499.5,2021,Spain
94999.5,2021,United States of America
12499.5,2021,India
64999.5,2021,United States of America
17499.5,2021,Japan
3499.5,2021,Germany
112499.5,2021,United States of America
1499.5,2021,Japan
12499.5,2021,India
22499.5,2021,India
64999.5,2021,Russia
499.5,2021,United Kingdom of Great Britain and Northern Ireland
112499.5,2021,United States of America
499.5,2021,Brazil
499.5,2021,Russia
94999.5,2021,United States of America
44999.5,2021,Brazil
8749.5,2021,Brazil
2499.5,2021,Germany
3499.5,2021,India
4499.5,2021,India
4499.5,2021,India
12499.5,2021,India
174999.5,2021,United States of America
22499.5,2021,Japan
4499.5,2021,Russia
54999.5,2021,United Kingdom of Great Britain and Northern Ireland
34999.5,2021,Brazil
44999.5,2021,India
499.5,2021,Japan
499.5,2021,India
44999.5,2021,Spain
6249.5,2021,India
12499.5,2021,Nigeria
27499.5,2021,Brazil
137499.5,2021,United States of America
112499.5,2021,United States of America
27499.5,2021,India
94999.5,2021,United States of America
2499.5,2021,Russia
54999.5,2021,India
499.5,2021,India
499.5,2021,India
17499.5,2021,India
12499.5,2021,India
4499.5,2021,India
137499.5,2021,United States of America
27499.5,2021,India
112499.5,2021,United Kingdom of Great Britain and Northern Ireland
499.5,2021,Brazil
34999.5,2021,Russia
12499.5,2021,India
27499.5,2021,India
499.5,2021,Nigeria
499.5,2021,India
64999.5,2021,United States of America
94999.5,2021,United States of America
94999.5,2021,United States of America
74999.5,2021,Germany
3499.5,2021,India
499.5,2021,India
499.5,2021,India
4499.5,2021,Japan
1499.5,2021,Nigeria
54999.5,2021,Japan
499.5,2021,India
17499.5,2021,India
74999.5,2021,Brazil
224999.5,2021,United States of America
27499.5,2021,Japan
499.5,2021,Nigeria
499.5,2021,India
499.5,2021,India
499.5,2021,United States of America
94999.5,2021,United States of America
6249.5,2021,India
8749.5,2021,India
499.5,2021,India
8749.5,2021,Brazil
54999.5,2021,United States of America
8749.5,2021,India
1499.5,2021,Russia
6249.5,2021,India
8749.5,2021,India
12499.5,2021,India
224999.5,2021,United States of America
499.5,2021,United States of America
499.5,2021,India
224999.5,2021,United States of America
44999.5,2021,India
64999.5,2021,China
112499.5,2021,United States of America
54999.5,2021,Japan
1499.5,2021,India
2499.5,2021,India
499.5,2021,India
54999.5,2021,Japan
94999.5,2021,United States of America
137499.5,2021,United States of America
4499.5,2021,Japan
22499.5,2021,India
94999.5,2021,United States of America
12499.5,2021,India
12499.5,2021,India
499.5,2021,India
74999.5,2021,United States of America
64999.5,2021,India
174999.5,2021,United States of America
94999.5,2021,India
499.5,2021,India
6249.5,2021,Japan
499.5,2021,India
12499.5,2021,India
499.5,2021,India
17499.5,2021,Brazil
44999.5,2021,Spain
64999.5,2021,Russia
27499.5,2021,Japan
174999.5,2021,United States of America
34999.5,2021,Spain
34999.5,2021,Spain
6249.5,2021,India
8749.5,2021,India
94999.5,2021,Spain
499.5,2021,Nigeria
64999.5,2021,Nigeria
112499.5,2021,Japan
137499.5,2021,United States of America
499.5,2021,Nigeria
22499.5,2021,India
27499.5,2021,India
499.5,2021,India
174999.5,2021,Germany
274999.5,2021,India
499.5,2021,China
12499.5,2021,Brazil
499.5,2021,India
112499.5,2021,India
499.5,2021,United Kingdom of Great Britain and Northern Ireland
499.5,2021,Nigeria
22499.5,2021,India
22499.5,2021,India
6249.5,2021,China
94999.5,2021,United States of America
112499.5,2021,United Kingdom of Great Britain and Northern Ireland
112499.5,2021,United States of America
6249.5,2021,Japan
2499.5,2021,Nigeria
499.5,2021,India
499.5,2021,India
6249.5,2021,India
2499.5,2021,Russia
44999.5,2021,Japan
3499.5,2021,United States of America
6249.5,2021,India
137499.5,2021,Germany
6249.5,2021,India
1499.5,2021,India
22499.5,2021,United Kingdom of Great Britain and Northern Ireland
12499.5,2021,China
112499.5,2021,United States of America
3499.5,2021,India
499.5,2021,United Kingdom of Great Britain and Northern Ireland
22499.5,2021,India
84999.5,2021,Germany
499.5,2021,United States of America
4499.5,2021,India
12499.5,2021,Japan
6249.5,2021,Nigeria
399999.5,2021,United States of America
94999.5,2021,China
499.5,2021,India
64999.5,2021,United Kingdom of Great Britain and Northern Ireland
4499.5,2021,India
3499.5,2021,India
64999.5,2021,United States of America
499.5,2021,India
54999.5,2021,China
112499.5,2021,United States of America
499.5,2021,India
1499.5,2021,India
44999.5,2021,Spain
499.5,2021,India
17499.5,2021,Japan
399999.5,2021,India
174999.5,2021,United States of America
499.5,2021,United States of America
17499.5,2021,India
44999.5,2021,Japan
1499.5,2021,India
74999.5,2021,United Kingdom of Great Britain and Northern Ireland
499.5,2021,Brazil
2499.5,2021,India
174999.5,2021,United Kingdom of Great Britain and Northern Ireland
64999.5,2021,Spain
112499.5,2021,United States of America
34999.5,2021,Spain
22499.5,2021,India
74999.5,2021,United States of America
1499.5,2021,Russia
499.5,2021,India
499.5,2021,China
174999.5,2021,United States of America
34999.5,2021,India
499.5,2021,China
499.5,2021,United States of America
499.5,2021,Nigeria
12499.5,2021,India
54999.5,2021,Brazil
12499.5,2021,Brazil
1499.5,2021,India
499.5,2021,Nigeria
2499.5,2021,Nigeria
54999.5,2021,United States of America
499.5,2021,India
22499.5,2021,India
84999.5,2021,United States of America
174999.5,2021,United States of America
2499.5,2021,Nigeria
84999.5,2021,Japan
8749.5,2021,China
12499.5,2021,India
174999.5,2021,India
499.5,2021,India
112499.5,2021,India
54999.5,2021,Brazil
499.5,2021,United States of America
499.5,2021,India
499.5,2021,India
499.5,2021,Nigeria
499.5,2021,India
224999.5,2021,United States of America
2499.5,2021,Russia
27499.5,2021,India
27499.5,2021,India
34999.5,2021,Japan
1499.5,2021,Russia
499.5,2021,Germany
6249.5,2021,India
54999.5,2021,United Kingdom of Great Britain and Northern Ireland
112499.5,2021,Germany
44999.5,2021,India
499.5,2021,China
64999.5,2021,Spain
17499.5,2021,India
84999.5,2021,United States of America
499.5,2021,India
34999.5,2021,India
112499.5,2021,United States of America
44999.5,2021,United States of America
34999.5,2021,India
499.5,2021,India
4499.5,2021,India
174999.5,2021,United States of America
22499.5,2021,India
499.5,2021,Brazil
499.5,2021,Brazil
17499.5,2021,Brazil
499.5,2021,Russia
499.5,2021,India
112499.5,2021,Germany
84999.5,2021,United States of America
22499.5,2021,India
499.5,2021,India
12499.5,2021,China
12499.5,2021,India
22499.5,2021,Germany
22499.5,2021,India
1499.5,2021,India
12499.5,2021,India
8749.5,2021,India
499.5,2021,China
12499.5,2021,India
74999.5,2021,United States of America
12499.5,2021,India
174999.5,2021,Brazil
499.5,2021,India
27499.5,2021,India
174999.5,2021,United States of America
34999.5,2021,United States of America
2499.5,2021,China
8749.5,2021,India
27499.5,2021,Russia
224999.5,2021,United States of America
74999.5,2021,United States of America
274999.5,2021,United States of America
112499.5,2021,United States of America
224999.5,2021,United States of America
54999.5,2021,India
17499.5,2021,China
12499.5,2021,India
499.5,2021,India
137499.5,2021,Japan
112499.5,2021,United States of America
1499.5,2021,India
74999.5,2021,Japan
12499.5,2021,India
112499.5,2021,United States of America
137499.5,2021,United States of America
6249.5,2021,Russia
64999.5,2021,United States of America
74999.5,2021,United States of America
54999.5,2021,United States of America
64999.5,2021,United States of America
6249.5,2021,India
2499.5,2021,China
12499.5,2021,India
74999.5,2021,United States of America
34999.5,2021,China
44999.5,2021,United Kingdom of Great Britain and Northern Ireland
84999.5,2021,China
499.5,2021,India
12499.5,2021,Russia
22499.5,2021,India
6249.5,2021,Japan
74999.5,2021,United States of America
54999.5,2021,Russia
34999.5,2021,Brazil
1499.5,2021,Nigeria
2499.5,2021,Russia
64999.5,2021,United States of America
8749.5,2021,India
137499.5,2021,United States of America
137499.5,2021,Germany
499.5,2021,India
22499.5,2021,United States of America
6249.5,2021,India
137499.5,2021,United Kingdom of Great Britain and Northern Ireland
112499.5,2021,Germany
12499.5,2021,Brazil
8749.5,2021,Brazil
27499.5,2021,India
6249.5,2021,India
64999.5,2021,Japan
34999.5,2021,India
12499.5,2021,India
499.5,2021,India
17499.5,2021,India
4499.5,2021,India
4499.5,2021,India
6249.5,2021,Brazil
84999.5,2021,Germany
499.5,2021,United Kingdom of Great Britain and Northern Ireland
174999.5,2021,Japan
112499.5,2021,United States of America
499.5,2021,India
8749.5,2021,India
112499.5,2021,United States of America
112499.5,2021,India
44999.5,2021,United States of America
8749.5,2021,India
174999.5,2021,United States of America
224999.5,2021,United States of America
74999.5,2021,Brazil
22499.5,2021,India
54999.5,2021,India
64999.5,2021,Germany
22499.5,2021,United States of America
12499.5,2021,India
499.5,2021,Japan
22499.5,2021,Brazil
499.5,2021,India
2499.5,2021,Japan
499.5,2021,Russia
27499.5,2021,United States of America
94999.5,2021,United States of America
499.5,2021,India
499.5,2021,India
2499.5,2021,India
22499.5,2021,Russia
499.5,2021,India
499.5,2021,India
499.5,2021,India
399999.5,2021,United States of America
3499.5,2021,India
499.5,2021,India
112499.5,2022,Germany
224999.5,2022,United States of America
224999.5,2022,United States of America
174999.5,2022,United States of America
34999.5,2022,Brazil
54999.5,2022,Japan
34999.5,2022,India
27499.5,2022,India
54999.5,2022,Japan
3499.5,2022,India
8749.5,2022,India
27499.5,2022,United States of America
499.5,2022,Japan
84999.5,2022,United States of America
22499.5,2022,India
17499.5,2022,India
499.5,2022,India
4499.5,2022,Japan
34999.5,2022,India
174999.5,2022,Spain
3499.5,2022,India
54999.5,2022,Spain
499.5,2022,India
499.5,2022,Nigeria
22499.5,2022,Japan
4499.5,2022,India
112499.5,2022,United States of America
3499.5,2022,India
2499.5,2022,India
499.5,2022,Germany
499.5,2022,India
84999.5,2022,Japan
34999.5,2022,India
274999.5,2022,United States of America
499.5,2022,India
3499.5,2022,India
84999.5,2022,United States of America
94999.5,2022,United States of America
174999.5,2022,United States of America
4499.5,2022,India
499.5,2022,India
137499.5,2022,Japan
3499.5,2022,India
174999.5,2022,United States of America
8749.5,2022,India
74999.5,2022,India
8749.5,2022,India
34999.5,2022,Brazil
17499.5,2022,Japan
499.5,2022,United States of America
6249.5,2022,India
112499.5,2022,Japan
12499.5,2022,India
8749.5,2022,India
34999.5,2022,Spain
22499.5,2022,India
64999.5,2022,United States of America
44999.5,2022,Japan
1499.5,2022,India
112499.5,2022,United States of America
137499.5,2022,United States of America
174999.5,2022,United States of America
174999.5,2022,United States of America
94999.5,2022,United States of America
6249.5,2022,India
34999.5,2022,India
112499.5,2022,United States of America
27499.5,2022,India
137499.5,2022,United States of America
6249.5,2022,Nigeria
17499.5,2022,India
6249.5,2022,India
2499.5,2022,India
34999.5,2022,Russia
1499.5,2022,India
44999.5,2022,India
44999.5,2022,Brazil
27499.5,2022,Brazil
499.5,2022,India
84999.5,2022,United States of America
4499.5,2022,India
2499.5,2022,India
137499.5,2022,United States of America
499.5,2022,India
4499.5,2022,India
44999.5,2022,Brazil
8749.5,2022,United States of America
8749.5,2022,India
84999.5,2022,United States of America
6249.5,2022,India
34999.5,2022,Brazil
27499.5,2022,India
1499.5,2022,Nigeria
17499.5,2022,India
74999.5,2022,United States of America
74999.5,2022,India
27499.5,2022,India
137499.5,2022,United States of America
3499.5,2022,India
44999.5,2022,Brazil
22499.5,2022,United States of America
137499.5,2022,United States of America
84999.5,2022,Germany
6249.5,2022,Japan
137499.5,2022,United States of America
137499.5,2022,United States of America
112499.5,2022,Japan
54999.5,2022,India
112499.5,2022,United States of America
499.5,2022,India
274999.5,2022,United States of America
54999.5,2022,Japan
3499.5,2022,Japan
499.5,2022,India
499.5,2022,India
4499.5,2022,India
94999.5,2022,Japan
112499.5,2022,United States of America
44999.5,2022,Brazil
74999.5,2022,China
44999.5,2022,India
1499.5,2022,India
34999.5,2022,United States of America
84999.5,2022,Japan
54999.5,2022,United States of America
224999.5,2022,India
499.5,2022,Nigeria
1499.5,2022,India
84999.5,2022,United States of America
8749.5,2022,India
174999.5,2022,United States of America
3499.5,2022,Brazil
54999.5,2022,United States of America
27499.5,2022,India
12499.5,2022,India
27499.5,2022,India
74999.5,2022,India
6249.5,2022,India
1499.5,2022,Nigeria
74999.5,2022,Japan
34999.5,2022,India
137499.5,2022,United States of America
6249.5,2022,India
1499.5,2022,Nigeria
174999.5,2022,United States of America
499.5,2022,Spain
499.5,2022,India
224999.5,2022,United States of America
499.5,2022,India
8749.5,2022,India
2499.5,2022,Brazil
84999.5,2022,Germany
112499.5,2022,United States of America
6249.5,2022,India
27499.5,2022,India
2499.5,2022,Japan
6249.5,2022,Japan
64999.5,2022,United States of America
112499.5,2022,United States of America
174999.5,2022,United States of America
499.5,2022,United States of America
12499.5,2022,India
44999.5,2022,India
224999.5,2022,United States of America
224999.5,2022,United States of America
84999.5,2022,United States of America
3499.5,2022,India
84999.5,2022,India
499.5,2022,India
17499.5,2022,India
94999.5,2022,United States of America
12499.5,2022,Russia
27499.5,2022,Brazil
12499.5,2022,India
112499.5,2022,Brazil
27499.5,2022,India
22499.5,2022,India
499.5,2022,India
12499.5,2022,India
8749.5,2022,India
74999.5,2022,India
499.5,2022,India
6249.5,2022,India
74999.5,2022,United States of America
112499.5,2022,Germany
8749.5,2022,India
4499.5,2022,Brazil
44999.5,2022,India
499.5,2022,India
8749.5,2022,India
27499.5,2022,India
499.5,2022,India
8749.5,2022,India
174999.5,2022,United States of America
94999.5,2022,United States of America
27499.5,2022,Spain
6249.5,2022,India
112499.5,2022,Spain
499.5,2022,India
4499.5,2022,India
6249.5,2022,India
6249.5,2022,India
499.5,2022,Japan
499.5,2022,China
499.5,2022,India
224999.5,2022,United States of America
22499.5,2022,India
137499.5,2022,United States of America
224999.5,2022,United States of America
34999.5,2022,India
64999.5,2022,Japan
74999.5,2022,Germany
499.5,2022,India
64999.5,2022,China
8749.5,2022,India
6249.5,2022,Brazil
74999.5,2022,Nigeria
137499.5,2022,United States of America
44999.5,2022,India
22499.5,2022,India
4499.5,2022,India
499.5,2022,Japan
1499.5,2022,United States of America
174999.5,2022,United States of America
499.5,2022,India
6249.5,2022,India
499.5,2022,United States of America
499.5,2022,Japan
174999.5,2022,United States of America
6249.5,2022,Brazil
44999.5,2022,United States of America
64999.5,2022,Spain
12499.5,2022,India
6249.5,2022,United States of America
54999.5,2022,China
94999.5,2022,Japan
64999.5,2022,United States of America
1499.5,2022,Nigeria
499.5,2022,United States of America
84999.5,2022,United States of America
54999.5,2022,United States of America
8749.5,2022,India
17499.5,2022,India
174999.5,2022,United States of America
84999.5,2022,India
3499.5,2022,India
1499.5,2022,India
224999.5,2022,United States of America
54999.5,2022,India
1499.5,2022,India
44999.5,2022,Brazil
94999.5,2022,United States of America
112499.5,2022,United States of America
112499.5,2022,United States of America
2499.5,2022,India
1499.5,2022,India
74999.5,2022,Spain
94999.5,2022,United States of America
2499.5,2022,India
22499.5,2022,India
499.5,2022,India
12499.5,2022,India
84999.5,2022,Japan
12499.5,2022,India
112499.5,2022,United States of America
3499.5,2022,India
499.5,2022,India
34999.5,2022,India
12499.5,2022,Brazil
34999.5,2022,India
74999.5,2022,United States of America
3499.5,2022,Brazil
22499.5,2022,India
499.5,2022,India
54999.5,2022,Russia
34999.5,2022,India
499.5,2022,Russia
112499.5,2022,United States of America
17499.5,2022,India
84999.5,2022,United States of America
112499.5,2022,United States of America
8749.5,2022,India
74999.5,2022,Brazil
4499.5,2022,Japan
137499.5,2022,United States of America
1499.5,2022,India
44999.5,2022,United States of America
2499.5,2022,India
54999.5,2022,Spain
44999.5,2022,India
8749.5,2022,India
3499.5,2022,India
8749.5,2022,India
112499.5,2022,United States of America
499.5,2022,India
12499.5,2022,India
34999.5,2022,United Kingdom of Great Britain and Northern Ireland
137499.5,2022,United States of America
84999.5,2022,United States of America
54999.5,2022,United States of America
1499.5,2022,Nigeria
499.5,2022,India
64999.5,2022,United States of America
174999.5,2022,Spain
44999.5,2022,India
94999.5,2022,United States of America
1499.5,2022,India
54999.5,2022,Japan
3499.5,2022,India
54999.5,2022,United States of America
6249.5,2022,India
174999.5,2022,India
499.5,2022,Nigeria
112499.5,2022,United States of America
174999.5,2022,United States of America
174999.5,2022,United States of America
3499.5,2022,Brazil
12499.5,2022,Brazil
34999.5,2022,India
6249.5,2022,India
84999.5,2022,United States of America
6249.5,2022,India
94999.5,2022,United States of America
64999.5,2022,United Kingdom of Great Britain and Northern Ireland
399999.5,2022,United States of America
27499.5,2022,India
174999.5,2022,United States of America
224999.5,2022,Japan
54999.5,2022,Brazil
1499.5,2022,Russia
17499.5,2022,India
499.5,2022,India
34999.5,2022,India
499.5,2022,India
8749.5,2022,India
34999.5,2022,Brazil
499.5,2022,Nigeria
74999.5,2022,Germany
27499.5,2022,India
44999.5,2022,India
74999.5,2022,United States of America
84999.5,2022,United Kingdom of Great Britain and Northern Ireland
44999.5,2022,India
499.5,2022,United States of America
499.5,2022,India
94999.5,2022,United States of America
2499.5,2022,India
2499.5,2022,India
17499.5,2022,India
34999.5,2022,United States of America
74999.5,2022,India
6249.5,2022,India
499.5,2022,Brazil
499.5,2022,India
499.5,2022,India
44999.5,2022,United States of America
34999.5,2022,Spain
8749.5,2022,India
6249.5,2022,India
64999.5,2022,India
112499.5,2022,China
6249.5,2022,India
34999.5,2022,Brazil
74999.5,2022,United States of America
499.5,2022,India
34999.5,2022,India
6249.5,2022,India
54999.5,2022,United States of America
27499.5,2022,India
12499.5,2022,India
34999.5,2022,India
27499.5,2022,India
34999.5,2022,India
17499.5,2022,India
112499.5,2022,Germany
34999.5,2022,India
17499.5,2022,India
44999.5,2022,United Kingdom of Great Britain and Northern Ireland
8749.5,2022,India
399999.5,2022,United States of America
6249.5,2022,India
499.5,2022,India
74999.5,2022,United Kingdom of Great Britain and Northern Ireland
112499.5,2022,United States of America
34999.5,2022,United States of America
2499.5,2022,India
499.5,2022,India
84999.5,2022,United Kingdom of Great Britain and Northern Ireland
1499.5,2022,India
34999.5,2022,India
17499.5,2022,India
22499.5,2022,Russia
1499.5,2022,India
17499.5,2022,China
44999.5,2022,Japan
84999.5,2022,United States of America
12499.5,2022,Brazil
1499.5,2022,Nigeria
174999.5,2022,United States of America
94999.5,2022,Germany
174999.5,2022,United States of America
44999.5,2022,India
112499.5,2022,Japan
499.5,2022,India
8749.5,2022,India
1499.5,2022,India
74999.5,2022,Russia
84999.5,2022,United States of America
54999.5,2022,India
3499.5,2022,Nigeria
499.5,2022,India
499.5,2022,India
94999.5,2022,United States of America
44999.5,2022,Spain
22499.5,2022,India
137499.5,2022,United States of America
2499.5,2022,India
54999.5,2022,India
174999.5,2022,United States of America
1499.5,2022,India
44999.5,2022,Russia
84999.5,2022,United Kingdom of Great Britain and Northern Ireland
499.5,2022,India
74999.5,2022,United States of America
64999.5,2022,India
44999.5,2022,India
54999.5,2022,Brazil
274999.5,2022,United States of America
44999.5,2022,Russia
4499.5,2022,India
499.5,2022,Brazil
174999.5,2022,United States of America
4499.5,2022,India
12499.5,2022,India
12499.5,2022,India
8749.5,2022,India
1499.5,2022,India
34999.5,2022,India
174999.5,2022,United States of America
84999.5,2022,United States of America
44999.5,2022,Japan
3499.5,2022,India
499.5,2022,India
6249.5,2022,India
399999.5,2022,United States of America
17499.5,2022,India
12499.5,2022,Brazil
34999.5,2022,India
54999.5,2022,United Kingdom of Great Britain and Northern Ireland
64999.5,2022,United States of America
499.5,2022,Russia
12499.5,2022,Russia
34999.5,2022,Japan
12499.5,2022,India
22499.5,2022,Brazil
94999.5,2022,United States of America
137499.5,2022,United States of America
174999.5,2022,United States of America
6249.5,2022,India
112499.5,2022,United Kingdom of Great Britain and Northern Ireland
174999.5,2022,India
12499.5,2022,India
174999.5,2022,United States of America
44999.5,2022,United Kingdom of Great Britain and Northern Ireland
499.5,2022,India
34999.5,2022,India
112499.5,2022,United States of America
274999.5,2022,United States of America
94999.5,2022,United States of America
499.5,2022,India
84999.5,2022,India
64999.5,2022,United States of America
4499.5,2022,Germany
2499.5,2022,India
499.5,2022,India
137499.5,2022,United States of America
34999.5,2022,Spain
8749.5,2022,India
54999.5,2022,Brazil
64999.5,2022,India
94999.5,2022,India
22499.5,2022,China
1499.5,2022,Brazil
17499.5,2022,India
174999.5,2022,United States of America
6249.5,2022,India
224999.5,2022,United States of America
22499.5,2022,United States of America
174999.5,2022,United States of America
224999.5,2022,United States of America
64999.5,2022,Japan
499.5,2022,Japan
1499.5,2022,India
6249.5,2022,India
94999.5,2022,United States of America
4499.5,2022,India
12499.5,2022,India
84999.5,2022,Spain
112499.5,2022,United States of America
12499.5,2022,India
34999.5,2022,India
499.5,2022,Nigeria
27499.5,2022,China
84999.5,2022,United Kingdom of Great Britain and Northern Ireland
12499.5,2022,India
137499.5,2022,United States of America
12499.5,2022,India
1499.5,2022,India
224999.5,2022,United States of America
3499.5,2022,Nigeria
8749.5,2022,United States of America
174999.5,2022,United Kingdom of Great Britain and Northern Ireland
1499.5,2022,India
44999.5,2022,India
174999.5,2022,United States of America
274999.5,2022,United States of America
499.5,2022,India
174999.5,2022,United States of America
499.5,2022,India
1499.5,2022,United States of America
54999.5,2022,Japan
3499.5,2022,India
137499.5,2022,United States of America
499.5,2022,Japan
399999.5,2022,India
112499.5,2022,United States of America
17499.5,2022,India
6249.5,2022,Japan
54999.5,2022,United Kingdom of Great Britain and Northern Ireland
112499.5,2022,United Kingdom of Great Britain and Northern Ireland
174999.5,2022,United States of America
54999.5,2022,Spain
499.5,2022,India
1499.5,2022,India
17499.5,2022,India
54999.5,2022,United States of America
74999.5,2022,United States of America
174999.5,2022,India
94999.5,2022,United States of America
22499.5,2022,India
84999.5,2022,United States of America
137499.5,2022,United States of America
112499.5,2022,India
4499.5,2022,India
54999.5,2022,Russia
174999.5,2022,United States of America
499.5,2022,India
274999.5,2022,United States of America
112499.5,2022,United States of America
499.5,2022,India
8749.5,2022,India
34999.5,2022,India
1499.5,2022,India
499.5,2022,India
2499.5,2022,India
3499.5,2022,India
224999.5,2022,United States of America
137499.5,2022,United States of America
12499.5,2022,India
34999.5,2022,India
12499.5,2022,India
12499.5,2022,Nigeria
137499.5,2022,United States of America
174999.5,2022,United States of America
137499.5,2022,United States of America
22499.5,2022,India
499.5,2022,India
2499.5,2022,India
94999.5,2022,United States of America
2499.5,2022,India
22499.5,2022,India
12499.5,2022,India
174999.5,2022,Germany
112499.5,2022,United States of America
17499.5,2022,India
4499.5,2022,Japan
1499.5,2022,India
17499.5,2022,India
1499.5,2022,India
12499.5,2022,India
84999.5,2022,India
12499.5,2022,India
112499.5,2022,United Kingdom of Great Britain and Northern Ireland
4499.5,2022,China
174999.5,2022,United States of America
74999.5,2022,Japan
22499.5,2022,India
22499.5,2022,Spain
54999.5,2022,India
27499.5,2022,Brazil
3499.5,2022,India
64999.5,2022,Japan
34999.5,2022,India
499.5,2022,United States of America
224999.5,2022,United States of America
17499.5,2022,India
137499.5,2022,India
1499.5,2022,India
499.5,2022,India
74999.5,2022,India
224999.5,2022,United States of America
499.5,2022,India
84999.5,2022,United States of America
17499.5,2022,India
6249.5,2022,India
8749.5,2022,India
34999.5,2022,India
399999.5,2022,United States of America
399999.5,2022,United States of America
499.5,2022,India
499.5,2022,India
17499.5,2022,India
8749.5,2022,India
224999.5,2022,United States of America
12499.5,2022,India
8749.5,2022,Brazil
499.5,2022,India
54999.5,2022,China
12499.5,2022,India
499.5,2022,India
12499.5,2022,India
112499.5,2022,Japan
54999.5,2022,India
112499.5,2022,United States of America
174999.5,2022,United States of America
64999.5,2022,Japan
27499.5,2022,Brazil
54999.5,2022,United States of America
2499.5,2022,Japan
44999.5,2022,United States of America
6249.5,2022,India
64999.5,2022,United States of America
399999.5,2022,United States of America
4499.5,2022,Japan
44999.5,2022,India
6249.5,2022,India
64999.5,2022,United States of America
27499.5,2022,Brazil
6249.5,2022,India
6249.5,2022,India
8749.5,2022,India
44999.5,2022,India
4499.5,2022,India
499.5,2022,India
174999.5,2022,United States of America
54999.5,2022,India
174999.5,2022,United Kingdom of Great Britain and Northern Ireland
64999.5,2022,Japan
6249.5,2022,India
54999.5,2022,United States of America
499.5,2022,India
2499.5,2022,Brazil
44999.5,2022,United Kingdom of Great Britain and Northern Ireland
4499.5,2022,India
12499.5,2022,Japan
27499.5,2022,India
4499.5,2022,Brazil
12499.5,2022,India
137499.5,2022,United States of America
499.5,2022,Nigeria
54999.5,2022,United States of America
27499.5,2022,Brazil
6249.5,2022,India
4499.5,2022,India
8749.5,2022,India
499.5,2022,India
137499.5,2022,United States of America
27499.5,2022,India
499.5,2022,Japan
174999.5,2022,United States of America
2499.5,2022,Brazil
3499.5,2022,India
27499.5,2022,India
499.5,2022,China
94999.5,2022,United States of America
44999.5,2022,Japan
6249.5,2022,Brazil
27499.5,2022,India
174999.5,2022,India
3499.5,2022,Nigeria
74999.5,2022,Spain
12499.5,2022,United States of America
274999.5,2022,United Kingdom of Great Britain and Northern Ireland
112499.5,2022,United States of America
3499.5,2022,United States of America
12499.5,2022,India
4499.5,2022,India
12499.5,2022,India
112499.5,2022,United States of America
22499.5,2022,India
34999.5,2022,India
8749.5,2022,India
12499.5,2022,India
64999.5,2022,India
4499.5,2022,India
84999.5,2022,United States of America
64999.5,2022,Spain
54999.5,2022,Japan
54999.5,2022,Japan
22499.5,2022,India
27499.5,2022,Japan
3499.5,2022,India
6249.5,2022,India
44999.5,2022,Spain
27499.5,2022,India
64999.5,2022,Brazil
2499.5,2022,India
112499.5,2022,United Kingdom of Great Britain and Northern Ireland
22499.5,2022,India
174999.5,2022,United States of America
499.5,2022,India
54999.5,2022,Japan
6249.5,2022,India
3499.5,2022,India
12499.5,2022,India
17499.5,2022,India
94999.5,2022,India
12499.5,2022,India
499.5,2022,India
44999.5,2022,India
64999.5,2022,India
17499.5,2022,India
74999.5,2022,India
2499.5,2022,India
1499.5,2022,India
499.5,2022,Nigeria
1499.5,2022,Russia
44999.5,2022,United States of America
174999.5,2022,United States of America
2499.5,2022,India
112499.5,2022,India
44999.5,2022,Spain
74999.5,2022,United States of America
54999.5,2022,Germany
4499.5,2022,Japan
64999.5,2022,India
74999.5,2022,United States of America
224999.5,2022,United States of America
94999.5,2022,United States of America
34999.5,2022,India
499.5,2022,India
44999.5,2022,Japan
499.5,2022,Japan
2499.5,2022,Brazil
174999.5,2022,United States of America
12499.5,2022,India
499.5,2022,India
12499.5,2022,India
224999.5,2022,India
6249.5,2022,India
137499.5,2022,United States of America
34999.5,2022,India
44999.5,2022,United States of America
17499.5,2022,India
6249.5,2022,India
499.5,2022,India
174999.5,2022,United States of America
499.5,2022,India
27499.5,2022,Brazil
54999.5,2022,India
8749.5,2022,India
54999.5,2022,Japan
27499.5,2022,India
54999.5,2022,India
137499.5,2022,United States of America
499.5,2022,India
112499.5,2022,United States of America
84999.5,2022,United States of America
137499.5,2022,United States of America
2499.5,2022,Nigeria
174999.5,2022,United States of America
17499.5,2022,India
2499.5,2022,India
499.5,2022,India
137499.5,2022,Brazil
12499.5,2022,India
1499.5,2022,India
74999.5,2022,Brazil
84999.5,2022,Japan
22499.5,2022,Brazil
34999.5,2022,India
34999.5,2022,Japan
499.5,2022,India
3499.5,2022,India
1499.5,2022,Nigeria
44999.5,2022,China
2499.5,2022,India
44999.5,2022,India
44999.5,2022,India
44999.5,2022,India
112499.5,2022,United States of America
94999.5,2022,United States of America
274999.5,2022,United States of America
